var_i,var_j,p_i_to_j,p_j_to_i,class_i_to_j,class_j_to_i,pair_relation
defensiveness,lack_of_peace,0.000000,0.000000,low,low,no_supported_connection
defensiveness,lack_of_purpose,0.000000,0.000000,low,low,no_supported_connection
defensiveness,lack_of_safety,0.000000,0.000000,low,low,no_supported_connection
defensiveness,life_changes,0.000000,0.000000,low,low,no_supported_connection
defensiveness,life_demand_balance,0.000000,0.000000,low,low,no_supported_connection
defensiveness,life_demands,0.000000,0.000000,low,low,no_supported_connection
defensiveness,life_stress,0.000000,0.000000,low,low,no_supported_connection
defensiveness,living_situation,0.000000,0.000000,low,low,no_supported_connection
defensiveness,loneliness,0.000000,0.000000,low,low,no_supported_connection
defensiveness,loss_of_balance,0.000000,0.000000,low,low,no_supported_connection
defensiveness,loss_of_control,0.000000,0.000000,low,low,no_supported_connection
defensiveness,loss_of_drive,0.000000,0.000000,low,low,no_supported_connection
defensiveness,loss_of_emotional_control,0.000000,0.000000,low,low,no_supported_connection
defensiveness,loss_of_energy,0.000000,0.000000,low,low,no_supported_connection
defensiveness,loss_of_interest,0.000000,0.000000,low,low,no_supported_connection
defensiveness,low_energy,0.000000,0.000000,low,low,no_supported_connection
defensiveness,marital_tension,0.000000,0.000000,low,low,no_supported_connection
defensiveness,mental_demands,0.000000,0.000000,low,low,no_supported_connection
defensiveness,mental_distraction,0.000000,0.000000,low,low,no_supported_connection
defensiveness,mental_focus,0.000000,0.000000,low,low,no_supported_connection
defensiveness,mental_load,0.000000,0.000000,low,low,no_supported_connection
defensiveness,mental_looping,0.000000,0.000000,low,low,no_supported_connection
defensiveness,mental_preoccupation,0.000000,0.000000,low,low,no_supported_connection
defensiveness,mental_rehearsal,0.000000,0.000000,low,low,no_supported_connection
defensiveness,mental_repetition,0.000000,0.000000,low,low,no_supported_connection
defensiveness,mental_rumination,0.000000,0.000000,low,low,no_supported_connection
defensiveness,mental_struggle,0.000000,0.000000,low,low,no_supported_connection
defensiveness,mental_volatility,0.000000,0.000000,low,low,no_supported_connection
defensiveness,need_for_control,0.000000,0.000000,low,low,no_supported_connection
defensiveness,need_for_safety,0.000000,0.000000,low,low,no_supported_connection
defensiveness,need_for_security,0.000000,0.000000,low,low,no_supported_connection
defensiveness,negative_interactions,0.000000,0.000000,low,low,no_supported_connection
defensiveness,negative_outlook_on_future,0.000000,0.000000,low,low,no_supported_connection
defensiveness,negative_thought_patterns,0.000000,0.000000,low,low,no_supported_connection
defensiveness,new_environment,0.000000,0.000000,low,low,no_supported_connection
defensiveness,obligation_overload,0.000000,0.000000,low,low,no_supported_connection
defensiveness,obligations,0.000000,0.000000,low,low,no_supported_connection
defensiveness,obsessive_behavior,0.000000,0.000000,low,low,no_supported_connection
defensiveness,obsessive_thinking,0.000000,0.000000,low,low,no_supported_connection
defensiveness,occupation,0.000000,0.000000,low,low,no_supported_connection
defensiveness,operating_capacity,0.000000,0.000000,low,low,no_supported_connection
defensiveness,painting,0.000000,0.000000,low,low,no_supported_connection
defensiveness,painting_miniatures,0.000000,0.000000,low,low,no_supported_connection
defensiveness,parental_volatility,0.000000,0.000000,low,low,no_supported_connection
defensiveness,past_shaping_present,0.000000,0.000000,low,low,no_supported_connection
defensiveness,past_trauma,0.000000,0.000000,low,low,no_supported_connection
defensiveness,patterned_behavior,0.000000,0.000000,low,low,no_supported_connection
defensiveness,peace,0.000000,0.000000,low,low,no_supported_connection
defensiveness,perceived_current_environment,0.000000,0.000000,low,low,no_supported_connection
defensiveness,perceived_failure,0.000000,0.000000,low,low,no_supported_connection
defensiveness,perceived_lack_of_control,0.000000,0.000000,low,low,no_supported_connection
defensiveness,perceived_progress_towards_goals,0.000000,0.000000,low,low,no_supported_connection
defensiveness,perception_of_world,0.000000,0.000000,low,low,no_supported_connection
defensiveness,perfectionism,0.000000,0.000000,low,low,no_supported_connection
defensiveness,permanent_tension,0.000000,0.000000,low,low,no_supported_connection
defensiveness,perpetual_strain,0.000000,0.000000,low,low,no_supported_connection
defensiveness,persistence,0.000000,0.000000,low,low,no_supported_connection
defensiveness,persistent_anxiety,0.000000,0.000000,low,low,no_supported_connection
defensiveness,persistent_sense_of_instability,0.000000,0.000000,low,low,no_supported_connection
defensiveness,persistent_weight,0.000000,0.000000,low,low,no_supported_connection
defensiveness,pessimistic_expectations,0.000000,0.000000,low,low,no_supported_connection
defensiveness,physical_health,0.000000,0.000000,low,low,no_supported_connection
defensiveness,physical_sensation_of_anxiety,0.000000,0.000000,low,low,no_supported_connection
defensiveness,physical_symptoms,0.000000,0.000000,low,low,no_supported_connection
defensiveness,planning_ineffectiveness,0.000000,0.000000,low,low,no_supported_connection
defensiveness,poor_social_connections,0.000000,0.000000,low,low,no_supported_connection
defensiveness,poor_work_life_balance,0.000000,0.000000,low,low,no_supported_connection
defensiveness,pottery_hobby,0.000000,0.000000,low,low,no_supported_connection
defensiveness,powerlessness,0.000000,0.000000,low,low,no_supported_connection
defensiveness,preference_for_alone_time,0.000000,0.000000,low,low,no_supported_connection
defensiveness,preoccupation_with_past,0.000000,0.000000,low,low,no_supported_connection
defensiveness,pressure_handling_difficulty,0.000000,0.000000,low,low,no_supported_connection
defensiveness,pressure_sensitivity,0.000000,0.000000,low,low,no_supported_connection
defensiveness,productivity,0.000000,0.000000,low,low,no_supported_connection
defensiveness,projected_calm,0.000000,0.000000,low,low,no_supported_connection
defensiveness,reactive_behavior,0.000000,0.000000,low,low,no_supported_connection
defensiveness,reflective_thinking,0.000000,0.000000,low,low,no_supported_connection
defensiveness,regret,0.000000,0.000000,low,low,no_supported_connection
defensiveness,relationship_stress,0.000000,0.000000,low,low,no_supported_connection
defensiveness,relaxation,0.000000,0.000000,low,low,no_supported_connection
defensiveness,relaxation_ability,0.000000,0.000000,low,low,no_supported_connection
defensiveness,relaxation_difficulty,0.000000,0.000000,low,low,no_supported_connection
defensiveness,residential_location,0.000000,0.000000,low,low,no_supported_connection
defensiveness,responsibility,0.000000,0.000000,low,low,no_supported_connection
defensiveness,restlessness,0.000000,0.000000,low,low,no_supported_connection
defensiveness,rigid_control,0.000000,0.000000,low,low,no_supported_connection
defensiveness,role_playing,0.000000,0.000000,low,low,no_supported_connection
defensiveness,sadness,0.000000,0.000000,low,low,no_supported_connection
defensiveness,safety_perspective,0.000000,0.000000,low,low,no_supported_connection
defensiveness,schedule_management,0.000000,0.000000,low,low,no_supported_connection
defensiveness,security,0.000000,0.000000,low,low,no_supported_connection
defensiveness,security_concerns,0.000000,0.000000,low,low,no_supported_connection
defensiveness,security_insecurity,0.000000,0.000000,low,low,no_supported_connection
defensiveness,security_need,0.000000,0.000000,low,low,no_supported_connection
defensiveness,self_care,0.000000,0.000000,low,low,no_supported_connection
defensiveness,self_care_activity,0.000000,0.000000,low,low,no_supported_connection
defensiveness,self_care_effort,0.000000,0.000000,low,low,no_supported_connection
defensiveness,self_care_efforts,0.000000,0.000000,low,low,no_supported_connection
defensiveness,self_control_difficulty,0.000000,0.000000,low,low,no_supported_connection
defensiveness,self_criticism,0.000000,0.000000,low,low,no_supported_connection
defensiveness,self_distancing,0.000000,0.000000,low,low,no_supported_connection
defensiveness,self_distraction,0.000000,0.000000,low,low,no_supported_connection
defensiveness,self_focus,0.000000,0.000000,low,low,no_supported_connection
defensiveness,self_identification_with_past_patterns,0.000000,0.000000,low,low,no_supported_connection
defensiveness,self_management,0.000000,0.000000,low,low,no_supported_connection
defensiveness,self_perceived_failure,0.000000,0.000000,low,low,no_supported_connection
defensiveness,self_protection,0.000000,0.000000,low,low,no_supported_connection
defensiveness,self_protection_patterns,0.000000,0.000000,low,low,no_supported_connection
defensiveness,self_recognition,0.000000,0.000000,low,low,no_supported_connection
defensiveness,self_reconciliation,0.000000,0.000000,low,low,no_supported_connection
defensiveness,self_reflection,0.000000,0.000000,low,low,no_supported_connection
defensiveness,self_reliance,0.000000,0.000000,low,low,no_supported_connection
defensiveness,self_sabotaging_behavior,0.000000,0.000000,low,low,no_supported_connection
defensiveness,sense_of_security,0.000000,0.000000,low,low,no_supported_connection
defensiveness,sleep_deprivation,0.000000,0.000000,low,low,no_supported_connection
defensiveness,sleep_disturbance,0.000000,0.000000,low,low,no_supported_connection
defensiveness,sleep_quality,0.000000,0.000000,low,low,no_supported_connection
defensiveness,social_anxiety,0.000000,0.000000,low,low,no_supported_connection
defensiveness,social_commitment,0.000000,0.000000,low,low,no_supported_connection
defensiveness,social_concealment,0.000000,0.000000,low,low,no_supported_connection
defensiveness,social_connection,0.000000,0.000000,low,low,no_supported_connection
defensiveness,social_interaction_impact,0.000000,0.000000,low,low,no_supported_connection
defensiveness,social_isolation,0.000000,0.000000,low,low,no_supported_connection
defensiveness,stability,0.000000,0.000000,low,low,no_supported_connection
defensiveness,stress,0.000000,0.000000,low,low,no_supported_connection
defensiveness,struggle_to_find_peace,0.000000,0.000000,low,low,no_supported_connection
defensiveness,struggle_with_contentment,0.000000,0.000000,low,low,no_supported_connection
defensiveness,struggle_with_peace,0.000000,0.000000,low,low,no_supported_connection
defensiveness,struggle_with_purpose,0.000000,0.000000,low,low,no_supported_connection
defensiveness,survival_mode,0.000000,0.000000,low,low,no_supported_connection
defensiveness,survival_pattern,0.000000,0.000000,low,low,no_supported_connection
defensiveness,task_focus,0.000000,0.000000,low,low,no_supported_connection
defensiveness,temperament,0.000000,0.000000,low,low,no_supported_connection
defensiveness,therapeutic_activity,0.000000,0.000000,low,low,no_supported_connection
defensiveness,time_demands,0.000000,0.000000,low,low,no_supported_connection
defensiveness,time_management,0.000000,0.000000,low,low,no_supported_connection
defensiveness,trauma,0.000000,0.000000,low,low,no_supported_connection
defensiveness,travel,0.000000,0.000000,low,low,no_supported_connection
defensiveness,trust_issues,0.000000,0.000000,low,low,no_supported_connection
defensiveness,uncertainty,0.000000,0.000000,low,low,no_supported_connection
defensiveness,unhealthy_coping,0.000000,0.000000,low,low,no_supported_connection
defensiveness,unpredictable_outbursts,0.000000,0.000000,low,low,no_supported_connection
defensiveness,unrealistic_expectations,0.000000,0.000000,low,low,no_supported_connection
defensiveness,unsafe_environment,0.000000,0.000000,low,low,no_supported_connection
defensiveness,unstable_emotional_state,0.000000,0.000000,low,low,no_supported_connection
defensiveness,upbringing_influence_on_mood,0.000000,0.000000,low,low,no_supported_connection
defensiveness,vivid_memories,0.000000,0.000000,low,low,no_supported_connection
