source,target,p_edge,edge_class
environmental_stress,avoidance,0.000000,low
environmental_stress,basic_security,0.000000,low
environmental_stress,behavioral_adjustment,0.000000,low
environmental_stress,budget_management,0.000000,low
environmental_stress,burden_absorption,0.000000,low
environmental_stress,burnout,0.000000,low
environmental_stress,capacity_to_engage,0.000000,low
environmental_stress,career_demands,0.000000,low
environmental_stress,career_progress,0.000000,low
environmental_stress,career_stress,0.000000,low
environmental_stress,chaos_at_home,0.000000,low
environmental_stress,chronic_stress,0.000000,low
environmental_stress,conflict_avoidance,0.000000,low
environmental_stress,contentment,0.000000,low
environmental_stress,control,0.000000,low
environmental_stress,coping_mechanism,0.000000,low
environmental_stress,creative_activity,0.000000,low
environmental_stress,crisis_anticipation,0.000000,low
environmental_stress,crisis_management,0.000000,low
environmental_stress,daily_grind,0.000000,low
environmental_stress,daily_life_balance,0.000000,low
environmental_stress,daily_routine,0.000000,low
environmental_stress,defensiveness,0.000000,low
environmental_stress,demands,0.000000,low
environmental_stress,demands_persistence,0.000000,low
environmental_stress,depression,0.000000,low
environmental_stress,desire_for_safety,0.000000,low
environmental_stress,desire_to_engage,0.000000,low
environmental_stress,dietary_changes,0.000000,low
environmental_stress,difficulty_functioning,0.000000,low
environmental_stress,difficulty_pivoting_attention,0.000000,low
environmental_stress,difficulty_self_regulation,0.000000,low
environmental_stress,disconnection_from_past_self,0.000000,low
environmental_stress,disconnection_from_world,0.000000,low
environmental_stress,distraction,0.000000,low
environmental_stress,eating_habits,0.000000,low
environmental_stress,embarrassment,0.000000,low
environmental_stress,emotional_bracing,0.000000,low
environmental_stress,emotional_breakdown,0.000000,low
environmental_stress,emotional_capacity,0.000000,low
environmental_stress,emotional_carryover,0.000000,low
environmental_stress,emotional_cycle,0.000000,low
environmental_stress,emotional_disconnection,0.000000,low
environmental_stress,emotional_distress,0.000000,low
environmental_stress,emotional_dysregulation,0.000000,low
environmental_stress,emotional_emptiness,0.000000,low
environmental_stress,emotional_energy,0.000000,low
environmental_stress,emotional_exhaustion,0.000000,low
environmental_stress,emotional_guardedness,0.000000,low
environmental_stress,emotional_heaviness,0.000000,low
environmental_stress,emotional_insecurity,0.000000,low
environmental_stress,emotional_instability,0.000000,low
environmental_stress,emotional_intensity,0.000000,low
environmental_stress,emotional_management,0.000000,low
environmental_stress,emotional_overwhelm,0.000000,low
environmental_stress,emotional_persistence,0.000000,low
environmental_stress,emotional_protection,0.000000,low
environmental_stress,emotional_reactivity,0.000000,low
environmental_stress,emotional_recovery,0.000000,low
environmental_stress,emotional_resilience,0.000000,low
environmental_stress,emotional_safety,0.000000,low
environmental_stress,emotional_scarring,0.000000,low
environmental_stress,emotional_shutdown,0.000000,low
environmental_stress,emotional_stability,0.000000,low
environmental_stress,emotional_struggle,0.000000,low
environmental_stress,emotional_suppression,0.000000,low
environmental_stress,emotional_tension,0.000000,low
environmental_stress,emotional_triggers,0.000000,low
environmental_stress,emotional_unsettledness,0.000000,low
environmental_stress,energy_depletion,0.000714,low
environmental_stress,energy_expenditure,0.000000,low
environmental_stress,energy_level,0.000000,low
environmental_stress,engagement_effort_aversion,0.000000,low
environmental_stress,engagement_in_hobbies,0.000000,low
environmental_stress,engagement_with_world,0.000000,low
environmental_stress,environmental_change,0.000000,low
environmental_stress,environmental_control,0.000000,low
environmental_stress,environmental_disruption,0.000000,low
environmental_stress,environmental_instability,0.000000,low
environmental_stress,environmental_safety,0.000000,low
environmental_stress,environmental_scanning,0.000000,low
environmental_stress,environmental_unsafety,0.000000,low
environmental_stress,exercise_routine,0.000000,low
environmental_stress,exhaustion,0.000000,low
environmental_stress,external_demands,0.000000,low
environmental_stress,external_pressure,0.000000,low
environmental_stress,family_support,0.000000,low
environmental_stress,fear,0.000000,low
environmental_stress,fear_of_abandonment,0.000000,low
environmental_stress,fear_of_chaos,0.000000,low
environmental_stress,fear_of_failure,0.000000,low
environmental_stress,fear_of_triggering_others,0.000000,low
environmental_stress,fear_of_vulnerability,0.000000,low
environmental_stress,feeling_trapped,0.000000,low
environmental_stress,feeling_unsafe,0.000000,low
environmental_stress,feeling_unsupported,0.000000,low
environmental_stress,financial_stress,0.000000,low
environmental_stress,focus,0.000000,low
environmental_stress,functional_impairment,0.000000,low
environmental_stress,gardening_hobby,0.000000,low
environmental_stress,geographic_location,0.000000,low
environmental_stress,geographic_relocation,0.000000,low
environmental_stress,health_consciousness,0.000000,low
environmental_stress,high_alert_state,0.000000,low
environmental_stress,home_environmental_stress,0.000000,low
environmental_stress,hopelessness,0.000000,low
environmental_stress,impulsivity,0.000000,low
environmental_stress,independent_living,0.000000,low
environmental_stress,insecurity,0.000000,low
environmental_stress,instability,0.000000,low
environmental_stress,instability_in_early_years,0.000000,low
environmental_stress,internal_alarm_management,0.000000,low
environmental_stress,internal_conflict,0.000000,low
environmental_stress,internal_instability,0.000000,low
environmental_stress,internal_map,0.000000,low
environmental_stress,internal_momentum,0.000000,low
environmental_stress,internal_noise,0.000000,low
environmental_stress,internal_restlessness,0.000000,low
environmental_stress,internal_strain,0.000000,low
environmental_stress,internalized_negativity,0.000000,low
environmental_stress,internalized_threat_response,0.000000,low
environmental_stress,intrusive_thoughts,0.000000,low
environmental_stress,lack_of_control,0.000000,low
environmental_stress,lack_of_peace,0.000000,low
environmental_stress,lack_of_purpose,0.000000,low
environmental_stress,lack_of_safety,0.000000,low
environmental_stress,life_changes,0.000000,low
environmental_stress,life_demand_balance,0.000000,low
environmental_stress,life_demands,0.000000,low
environmental_stress,life_stress,0.000000,low
environmental_stress,living_situation,0.000000,low
environmental_stress,loneliness,0.000000,low
environmental_stress,loss_of_balance,0.000000,low
environmental_stress,loss_of_control,0.000000,low
environmental_stress,loss_of_drive,0.000000,low
environmental_stress,loss_of_emotional_control,0.000000,low
environmental_stress,loss_of_energy,0.000000,low
environmental_stress,loss_of_interest,0.000000,low
environmental_stress,low_energy,0.000711,low
environmental_stress,marital_tension,0.000000,low
environmental_stress,mental_demands,0.000000,low
environmental_stress,mental_distraction,0.000000,low
environmental_stress,mental_focus,0.000000,low
environmental_stress,mental_load,0.000000,low
environmental_stress,mental_looping,0.000000,low
environmental_stress,mental_preoccupation,0.000000,low
environmental_stress,mental_rehearsal,0.000000,low
environmental_stress,mental_repetition,0.000000,low
environmental_stress,mental_rumination,0.000000,low
environmental_stress,mental_struggle,0.000000,low
environmental_stress,mental_volatility,0.000000,low
environmental_stress,need_for_control,0.000000,low
environmental_stress,need_for_safety,0.000000,low
environmental_stress,need_for_security,0.000000,low
environmental_stress,negative_interactions,0.000000,low
environmental_stress,negative_outlook_on_future,0.000000,low
environmental_stress,negative_thought_patterns,0.000000,low
environmental_stress,new_environment,0.000000,low
environmental_stress,obligation_overload,0.000000,low
environmental_stress,obligations,0.000000,low
environmental_stress,obsessive_behavior,0.000000,low
environmental_stress,obsessive_thinking,0.000000,low
environmental_stress,occupation,0.000000,low
environmental_stress,operating_capacity,0.000000,low
environmental_stress,painting,0.000000,low
environmental_stress,painting_miniatures,0.000000,low
environmental_stress,parental_volatility,0.000000,low
environmental_stress,past_shaping_present,0.000000,low
environmental_stress,past_trauma,0.000000,low
environmental_stress,patterned_behavior,0.000000,low
environmental_stress,peace,0.000000,low
environmental_stress,perceived_current_environment,0.000000,low
environmental_stress,perceived_failure,0.000000,low
environmental_stress,perceived_lack_of_control,0.000000,low
environmental_stress,perceived_progress_towards_goals,0.000000,low
environmental_stress,perception_of_world,0.000000,low
environmental_stress,perfectionism,0.000000,low
environmental_stress,permanent_tension,0.000000,low
environmental_stress,perpetual_strain,0.000000,low
environmental_stress,persistence,0.000000,low
environmental_stress,persistent_anxiety,0.000000,low
environmental_stress,persistent_sense_of_instability,0.000000,low
environmental_stress,persistent_weight,0.000000,low
environmental_stress,pessimistic_expectations,0.000000,low
environmental_stress,physical_health,0.000000,low
environmental_stress,physical_sensation_of_anxiety,0.000000,low
environmental_stress,physical_symptoms,0.000000,low
